device_id,gender,age,group,restDay,restNight,workDay,workNight,education,entertainment,finance,game,health,life,news,shopping,social,tools,travel,brand,geoLabel
-5267308418083483848,0,0,0,0,0,0,1,0,0,1,1,0,0,3,0,0,0,0,3,-1.0
1900426441585121214,0,1,1,3,0,0,0,0,0,3,3,0,0,3,0,0,0,0,1,12.0
-4973373371962217397,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,0,3,0,0,10.0
-1268087466486120166,0,1,1,3,2,8,3,0,0,48,16,0,0,0,0,0,0,0,1,-1.0
4152549334237228690,0,1,1,0,0,1,0,0,0,1,4,0,0,0,0,0,1,0,0,10.0
4687547322447067024,0,1,1,0,1,3,0,0,0,8,0,0,0,0,0,0,0,0,1,-1.0
-4837598387764112907,0,0,0,7,2,2,2,0,0,13,0,0,0,0,0,0,0,0,3,-1.0
-5742144494129068526,0,1,1,11,34,26,50,0,0,1805,29,0,29,0,0,0,150,0,0,-1.0
4835550909486210187,1,0,2,10,0,11,3,0,0,24,48,0,0,0,0,0,0,0,8,-1.0
-4963191764036878320,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,-1.0
-9021919762378037352,0,1,1,5,3,13,4,0,0,0,50,0,25,0,0,0,0,0,4,2.0
2991303903493588885,0,1,1,18,10,25,11,0,0,64,64,0,0,64,0,0,0,0,3,-1.0
-1040275366566081463,1,0,2,3,0,5,1,0,0,81,27,0,9,0,0,0,9,0,9,-1.0
-9048569852472274459,0,0,0,3,1,3,4,0,0,143,0,0,0,0,0,0,11,0,1,-1.0
6420788035758911704,0,1,1,1,1,5,3,0,0,10,10,0,0,10,0,0,0,0,2,14.0
-4481640145712650043,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6.0
-5559281931571838579,0,0,0,2,0,2,0,0,0,8,0,0,0,0,0,0,0,0,9,-1.0
-3720956254771077701,0,1,1,12,9,17,11,0,0,49,49,0,0,49,0,0,0,0,0,13.0
-8632498737793140197,0,1,1,9,6,17,4,0,0,36,36,0,0,36,0,0,0,0,3,-1.0
1653598961861695004,0,0,0,2,4,9,2,0,0,136,17,0,0,0,0,0,17,0,0,7.0
-3730792357397717607,1,0,2,2,0,1,0,0,0,0,12,0,0,0,0,0,3,0,1,0.0
-436593722513758645,1,0,2,2,2,2,2,0,0,24,8,0,0,0,0,0,0,0,0,10.0
-7746206247115050095,0,0,0,7,7,9,0,0,0,46,0,0,0,0,0,0,0,0,0,9.0
-3517826256592702668,0,0,0,0,0,5,2,0,0,7,7,0,0,7,0,0,0,0,5,15.0
-5402383038556358953,1,1,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,10,0,4.0
-7563926483233724793,0,0,0,0,0,0,1,0,0,1,1,0,0,3,0,0,0,0,3,6.0
6577734851230384902,1,1,3,0,0,0,1,0,0,13,0,0,0,0,0,0,1,0,1,-1.0
6300710960188792439,0,1,1,0,0,1,0,0,0,1,1,0,0,3,0,0,0,0,0,-1.0
5379405646092506640,1,1,3,5,2,5,2,0,0,245,21,0,0,0,0,0,14,0,2,-1.0
-6655260671732859851,0,0,0,4,1,4,3,0,0,156,0,0,0,0,0,0,12,0,4,2.0
764470450119346718,0,1,1,86,37,136,62,0,0,4173,0,0,0,0,0,0,321,0,0,15.0
6096233136259155440,0,0,0,2,0,3,1,0,6,6,6,0,0,0,0,0,0,0,0,0.0
7127323849901820692,0,0,0,10,5,15,9,0,0,76,37,0,0,37,0,0,39,0,2,3.0
-6389789511844356178,0,0,0,0,1,0,0,0,0,1,1,0,0,3,0,0,0,0,1,8.0
6531656522859202138,0,1,1,5,4,7,10,0,0,338,0,0,0,0,0,0,26,0,4,-1.0
2755394671427430487,0,1,1,0,2,3,3,0,0,8,8,0,0,8,0,0,0,0,2,9.0
3720846105409821487,0,0,0,1,0,2,2,5,0,5,10,0,0,0,0,0,0,0,2,15.0
-1972460360599281352,0,1,1,7,4,3,0,0,0,14,0,0,0,0,0,0,14,0,1,0.0
-7882183570062087941,0,0,0,6,10,4,10,0,60,30,60,0,0,0,0,30,0,0,5,5.0
8177781589136232256,1,0,2,2,2,3,1,0,0,40,8,0,8,0,0,0,8,0,9,0.0
-8684557922443094942,0,0,0,8,6,13,6,0,0,33,33,0,0,33,0,0,0,0,2,0.0
-8291163606164727548,0,0,0,1,4,2,3,0,0,30,10,0,0,0,0,0,0,0,9,-1.0
-3787219928274183304,1,0,2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,3,-1.0
-3547248842331288719,0,0,0,2,8,6,4,0,0,40,0,0,0,0,0,0,0,0,1,10.0
-839850009592711757,0,0,0,6,4,11,5,0,0,26,0,0,0,0,0,0,26,0,0,2.0
-3237026833207030745,1,0,2,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,5,9.0
-6471161214991880430,1,1,3,6,3,1,1,0,0,35,5,0,4,0,0,0,14,0,1,-1.0
-607343483929857895,1,0,2,8,2,3,3,0,0,16,16,0,16,0,0,0,0,0,2,-1.0
8625255224594145004,0,1,1,0,8,2,3,0,13,13,26,0,0,0,0,0,0,0,0,6.0
-7097683718165791195,0,0,0,1,0,1,2,0,0,32,4,0,4,0,0,0,4,0,5,-1.0
4521207996575769930,0,1,1,1,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0,5.0
-8850896974406319597,0,0,0,6,1,5,0,0,0,12,12,0,0,0,0,0,0,0,2,-1.0
6472644792624571117,1,1,3,1,2,1,3,0,0,91,0,0,0,0,0,0,7,0,1,9.0
678015047874834725,0,1,1,5,1,2,5,0,0,13,13,0,0,0,0,13,0,0,2,-1.0
2714203420931126765,0,1,1,7,2,4,3,0,0,16,16,0,0,16,0,0,0,0,9,-1.0
-1799859328189990800,0,0,0,2,1,1,0,0,0,4,4,0,0,12,0,0,4,0,1,-1.0
-3857410204003273546,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,5,-1.0
-5333718300288103673,1,0,2,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,5,3.0
3588121063548342850,0,1,1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,1,-1.0
7448089563001236166,0,0,0,7,8,8,8,0,31,31,31,0,0,0,0,0,0,0,4,-1.0
-6084400553009317281,0,0,0,2,4,8,5,0,0,247,0,0,0,0,0,0,19,0,6,4.0
-8742715434822943881,0,0,0,0,0,0,2,0,0,8,2,0,0,2,0,0,2,0,4,15.0
-6108155145064078019,1,1,3,0,1,0,0,0,0,8,1,0,1,0,0,0,1,0,0,-1.0
9153588892050159249,1,0,2,0,1,0,0,0,0,1,1,0,0,3,0,0,0,0,1,-1.0
-8680079040125345901,1,0,2,2,1,3,4,0,20,10,50,0,0,0,0,0,10,0,0,-1.0
1787638279297619629,0,0,0,1,2,0,2,0,0,10,0,0,0,0,0,0,0,0,0,-1.0
6100193004179484096,1,0,2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,-1.0
2723664076734553357,1,1,3,0,2,0,0,0,0,2,8,0,0,0,0,0,2,0,1,0.0
-634925280832154541,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,-1.0
-1939106281011189635,1,1,3,8,9,6,12,0,0,607,19,0,0,0,0,0,54,0,9,-1.0
-2528144299277526217,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,15.0
-8874539119500365967,1,0,2,5,1,14,4,0,0,24,24,0,0,72,0,0,0,0,3,-1.0
8073391243036984623,0,0,0,3,3,3,2,0,0,0,0,0,0,0,0,0,11,0,0,3.0
1666644097635387783,0,0,0,0,1,1,1,0,3,3,3,0,0,0,0,0,0,0,3,0.0
7943902865438965525,0,1,1,17,10,11,14,0,0,84,50,0,0,50,0,0,0,0,3,10.0
2003120370772819680,0,0,0,4,3,7,1,0,0,15,15,0,0,15,0,0,0,0,4,6.0
-2344983049093607633,0,0,0,0,1,0,0,0,0,1,1,0,0,3,0,0,0,0,7,7.0
8140719157830684416,0,1,1,1,2,0,1,0,0,4,8,0,0,0,0,0,0,0,0,5.0
-1906081829099736481,0,0,0,4,12,6,10,0,0,416,0,0,0,0,0,0,32,0,0,6.0
-8688870843246654685,1,1,3,4,0,8,2,0,0,182,0,0,0,0,0,0,14,0,1,3.0
3308013981893267128,0,0,0,1,0,1,4,0,0,6,12,0,0,0,0,0,0,0,0,-1.0
3074885918127979990,1,1,3,0,0,1,0,0,0,1,4,0,0,0,0,0,1,0,2,-1.0
-333053721396889656,0,1,1,12,5,12,4,0,0,429,0,0,0,0,0,0,33,0,8,3.0
-332944879186029809,0,1,1,1,2,5,0,0,0,8,8,0,0,8,0,0,0,0,2,-1.0
-6515269256063189537,0,1,1,26,14,23,40,0,0,1408,0,0,0,0,0,0,172,0,4,4.0
-2572256191681114870,0,1,1,0,0,4,1,0,0,5,5,0,0,0,0,0,0,0,7,14.0
8447556479999788837,0,1,1,1,2,7,9,0,0,0,0,0,0,0,0,0,19,0,8,15.0
5287647368300155232,0,0,0,0,0,3,0,0,0,3,3,0,0,3,0,0,0,0,5,-1.0
-8264412248895169074,0,0,0,1,5,11,1,0,0,18,18,0,0,18,0,0,0,0,3,15.0
-1648383401545668965,0,0,0,8,14,9,11,0,0,0,210,0,0,0,0,0,0,0,9,-1.0
-1058414138424410153,0,1,1,3,3,1,4,0,0,143,0,0,0,0,0,0,11,0,2,-1.0
-184339465013960687,0,0,0,0,0,1,2,0,0,3,12,0,0,0,0,0,3,0,8,-1.0
2701781653965333107,0,1,1,0,1,1,1,0,0,6,6,0,0,12,0,0,0,0,5,13.0
7816125569058202940,0,0,0,1,0,2,0,0,0,0,6,0,3,0,0,0,0,0,8,-1.0
5188803014105981167,1,1,3,0,0,0,4,0,0,52,0,0,0,0,0,0,4,0,9,-1.0
-1307682720622600739,1,1,3,0,0,2,0,0,0,10,0,0,0,0,0,0,2,0,3,10.0
-3440895614359251722,0,1,1,1,1,1,0,0,0,39,0,0,0,0,0,0,3,0,0,-1.0
-7320377055175039336,0,0,0,13,5,10,6,0,0,34,34,0,0,34,0,0,0,0,4,-1.0
3669888924974222746,1,0,2,1,0,1,0,0,0,2,2,0,0,2,0,0,0,0,2,-1.0
-873943740110523517,0,0,0,2,1,8,0,0,0,0,0,0,0,0,0,0,11,0,2,-1.0
3304264946378352356,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,8,0,0,15.0
8033965315451503142,0,0,0,3,2,0,5,0,0,140,10,0,0,20,0,0,10,0,2,1.0
1029510702167495084,1,0,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,4.0
1306832492962907577,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,-1.0
2206863240309173776,0,1,1,0,0,3,0,0,6,3,15,0,0,0,0,0,3,0,0,0.0
7132547865204049915,0,1,1,6,1,9,5,0,0,449,32,0,16,0,0,0,37,0,2,-1.0
5006106546850025755,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,-1.0
162810801761925571,0,1,1,7,0,3,3,0,13,13,13,0,0,0,0,0,0,0,9,6.0
7652196978946043703,0,1,1,5,2,2,7,0,0,16,16,0,0,16,0,0,0,0,0,-1.0
910818732113175513,0,1,1,2,1,2,3,0,0,0,0,0,0,0,0,0,8,0,2,10.0
2021503733929001253,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,-1.0
-4223310302205574253,0,1,1,4,3,5,6,0,0,234,0,0,0,0,0,0,36,0,0,4.0
-2527062589884474733,1,0,2,2,0,3,4,0,0,9,0,0,0,0,0,0,9,0,9,-1.0
-2867548185204809361,1,1,3,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,-1.0
2598798397263101504,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2.0
1744591403615492666,0,1,1,2,0,0,3,0,0,65,0,0,0,0,0,0,5,0,9,-1.0
7840574094550073908,0,0,0,8,1,7,5,0,0,21,84,0,0,0,0,0,21,0,0,15.0
-2025398450464681486,0,1,1,2,3,2,0,0,7,7,7,0,0,0,0,0,0,0,3,15.0
6295346617324712419,0,1,1,2,1,1,2,0,0,48,6,0,0,0,0,0,6,0,4,-1.0
1508810997223164529,1,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,8.0
-414517303919490495,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,2,-1.0
5440305275169357842,0,1,1,4,0,0,4,0,0,8,8,0,0,8,0,0,0,0,0,4.0
-2146958937564304839,0,1,1,1,0,1,0,0,0,6,2,0,0,0,0,0,0,0,2,-1.0
-5855601425768082522,0,0,0,0,1,2,3,0,0,6,0,0,0,0,0,0,6,0,7,13.0
1442384506148565740,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,-1.0
-2611733232907371667,1,1,3,18,4,26,6,0,0,108,108,0,54,54,0,0,0,0,2,3.0
8035612252193847133,1,1,3,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,-1.0
-4118630072511868895,1,0,2,2,1,0,4,0,0,21,7,0,0,0,0,0,0,0,1,7.0
2478604960924129294,1,1,3,4,0,6,0,0,0,10,10,0,0,30,0,0,0,0,1,-1.0
-2097352565607481685,0,1,1,10,4,12,4,0,0,390,44,0,22,0,0,0,30,0,0,3.0
2057615471942882359,0,0,0,3,0,4,0,0,7,7,7,0,0,0,0,0,0,0,8,-1.0
6255127333286662146,0,0,0,0,1,4,3,0,0,32,16,0,0,8,0,0,0,0,2,-1.0
-3347442782110079230,1,1,3,4,2,8,0,0,14,14,14,0,0,0,0,0,0,0,0,1.0
-4567986378871899240,0,0,0,2,2,4,3,0,0,11,22,0,0,0,0,0,11,0,0,-1.0
-2125632346270945542,0,1,1,0,0,2,2,0,0,52,0,0,0,0,0,0,4,0,0,-1.0
-5304171483239924555,0,1,1,2,3,0,4,0,0,117,0,0,0,0,0,0,9,0,1,-1.0
-1499625295255570442,1,0,2,14,0,15,0,0,0,29,29,0,0,29,0,0,0,0,1,1.0
-4890168365003078444,0,0,0,0,0,2,0,0,0,6,2,0,0,0,0,0,0,0,1,2.0
556454988037017249,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,1,0,3,-1.0
8328260408001784905,0,0,0,0,4,1,0,0,0,5,5,0,0,15,0,0,0,0,0,9.0
-8198084213434727709,1,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,-1.0
5467129145435851143,0,1,1,2,2,0,4,0,8,8,8,0,0,0,0,0,0,0,2,-1.0
8715069844556304369,1,0,2,1,1,0,1,0,0,3,3,0,0,0,0,0,0,0,0,9.0
2636546393772989733,0,0,0,3,0,2,1,0,0,6,24,0,0,0,0,0,6,0,5,0.0
3398597518014996982,0,1,1,0,3,0,3,0,0,12,0,0,0,0,0,0,0,0,3,12.0
-335568040761484271,0,0,0,4,3,6,2,0,0,15,0,0,0,0,0,0,15,0,1,6.0
-8857070265364590135,1,0,2,0,3,0,4,0,0,7,14,0,0,0,0,0,0,0,1,5.0
-7941251700658434927,0,0,0,2,0,5,0,0,14,0,0,0,0,0,0,7,0,0,1,3.0
3282977641184417981,0,0,0,2,0,2,8,0,0,0,24,0,12,0,0,0,0,0,0,2.0
2492819304003930320,0,1,1,2,7,0,3,0,12,12,24,0,0,0,0,0,0,0,1,-1.0
-856775872841027218,0,0,0,12,8,15,5,36,0,507,0,0,0,0,0,0,39,0,6,-1.0
-6569491567570675569,0,0,0,1,2,0,4,0,7,7,7,0,0,0,0,0,0,0,4,-1.0
6286134491032390827,0,0,0,4,1,2,0,0,0,9,0,0,0,0,0,0,7,0,2,-1.0
-7829848712830960083,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,-1.0
-2496910205933090409,0,1,1,11,6,7,8,0,0,297,59,0,24,0,0,0,24,0,4,9.0
-2082116063665593917,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0.0
6441320257741583405,1,0,2,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,-1.0
-6332351443796770642,0,1,1,0,0,1,0,0,0,1,1,0,0,3,0,0,0,0,2,4.0
-3558438994006877936,0,1,1,12,6,2,7,0,0,54,0,0,0,0,0,0,0,0,1,1.0
-716242923594038675,0,1,1,0,0,2,7,0,0,18,0,0,0,0,0,0,0,0,2,8.0
8134162001837369086,1,0,2,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,8.0
4694561431235962903,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,4,-1.0
-6697800111495364128,0,1,1,0,0,1,3,0,0,4,4,0,0,4,0,0,0,0,0,-1.0
-9045992881782847730,0,1,1,0,1,3,0,0,0,4,4,0,0,4,0,0,0,0,0,10.0
167472685758687363,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,7,1.0
-3641301817752358288,0,1,1,4,1,6,4,0,0,15,15,0,0,45,0,0,0,0,1,14.0
354355258166647488,0,0,0,2,1,2,2,0,0,7,28,0,0,0,0,0,7,0,2,-1.0
6984152891252102027,0,1,1,6,16,7,13,0,0,126,42,0,0,0,0,0,0,0,1,-1.0
-7099482677704982089,1,0,2,1,3,2,1,0,0,21,7,0,0,0,0,0,0,0,1,-1.0
-6714497508739718899,0,1,1,1,0,0,0,0,0,13,0,0,0,0,0,0,1,0,2,-1.0
3945575548741691154,0,0,0,0,1,1,0,0,0,2,2,0,0,2,0,0,0,0,0,8.0
8467175037195809008,0,0,0,0,1,5,0,0,0,6,6,0,0,6,0,0,0,0,4,1.0
-1281949260807911140,0,0,0,1,2,1,0,0,0,20,0,0,0,0,0,0,4,0,0,15.0
8306258214123266652,1,0,2,0,0,44,36,0,0,80,320,0,0,0,0,0,80,0,2,15.0
-3995235255475604691,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,9,15.0
-8382006046590136079,0,1,1,2,0,2,0,0,0,56,4,0,4,0,0,0,4,0,0,-1.0
4105066134167088329,1,0,2,2,8,4,5,0,0,247,0,0,0,0,0,0,19,0,6,-1.0
-7963397998932390299,0,1,1,0,0,3,0,0,0,3,3,0,0,3,0,0,0,0,0,12.0
7928741073169249207,0,0,0,6,12,15,16,0,0,667,10,0,0,0,0,0,49,0,3,-1.0
6156335917734171029,0,0,0,3,0,1,0,0,4,4,4,0,0,0,0,0,0,0,5,-1.0
4184008597700849427,1,1,3,0,0,0,1,1,0,2,2,0,0,1,0,0,0,0,0,-1.0
-7496467986183585953,0,0,0,0,0,0,4,0,4,4,4,0,0,0,0,0,0,0,0,4.0
4211468152935153529,0,1,1,1,6,4,5,0,16,16,16,0,0,0,0,0,0,0,0,6.0
7965530088888189119,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0.0
-2651757782970152541,0,1,1,12,14,16,16,0,0,58,116,0,0,0,0,0,0,0,2,-1.0
2423473477173994132,1,0,2,2,0,8,3,0,0,0,0,0,0,0,0,0,13,0,1,15.0
3404637596502463470,1,0,2,5,0,4,1,0,0,10,20,0,0,0,0,0,0,0,3,-1.0
-7274563033052571117,1,0,2,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3.0
-1957052737058040152,1,1,3,12,5,2,9,0,0,1,57,0,28,1,0,0,0,0,0,2.0
6192992968914231882,0,1,1,0,0,6,2,0,0,8,8,0,0,8,0,0,0,0,0,5.0
-2515260493910827309,0,0,0,13,10,20,5,0,48,0,96,0,0,0,0,0,0,0,1,15.0
8473890839331480203,0,0,0,1,1,2,4,0,0,8,16,0,0,0,0,0,0,0,2,-1.0
7359243314043223210,1,1,3,0,1,2,3,0,0,6,6,0,0,0,0,0,0,0,1,15.0
-9099020198116946276,0,0,0,1,2,0,1,0,0,4,3,0,0,9,0,0,1,0,1,1.0
2584302852836068043,1,0,2,0,3,0,4,0,0,21,7,0,0,0,0,0,0,0,2,-1.0
-1376334466275669004,0,1,1,3,5,2,9,0,0,247,0,0,0,0,0,0,19,0,0,9.0
-8381874657783063777,0,1,1,3,1,4,0,0,8,8,8,0,0,0,0,0,0,0,4,-1.0
-7740351173556556640,0,0,0,8,1,3,4,0,0,16,0,0,0,0,0,0,16,0,1,0.0
1163952773185536842,1,1,3,1,0,1,0,0,0,2,2,0,0,2,0,0,0,0,0,-1.0
-7543817374009022173,0,0,0,0,5,2,3,0,0,10,0,0,0,0,0,0,10,0,3,1.0
-6313647963950285018,0,1,1,5,8,13,3,0,29,29,29,0,0,0,0,0,0,0,0,3.0
-3372153098310901495,0,0,0,23,10,5,16,0,0,63,36,0,0,0,0,0,63,0,5,4.0
2303941416075992909,0,0,0,1,0,0,1,0,0,2,2,0,0,2,0,0,0,0,1,11.0
-4441830880846779296,0,1,1,0,0,0,1,0,0,13,0,0,0,0,0,0,1,0,1,-1.0
6391094174250536901,0,0,0,5,3,3,1,0,0,192,12,0,0,0,0,0,12,0,1,9.0
-4252045183987856790,1,1,3,10,1,6,0,0,0,51,17,0,0,0,0,0,0,0,1,10.0
-1780157679979930008,0,1,1,8,0,3,6,0,0,145,26,0,17,9,0,0,17,0,0,15.0
-7954729043306931819,0,0,0,6,0,4,4,0,0,218,12,0,0,0,0,0,14,0,3,0.0
-5132208792582977295,0,1,1,4,0,4,2,0,20,0,0,0,0,0,0,10,0,0,0,8.0
1195077598386829269,1,0,2,4,4,9,3,0,0,32,20,0,20,0,0,0,0,0,1,14.0
5456733210875258215,0,1,1,2,0,2,1,0,0,65,0,0,0,0,0,0,5,0,5,-1.0
6724612813328620809,1,0,2,11,8,12,0,0,0,185,31,0,0,27,0,0,22,0,0,-1.0
-7486188513282089100,0,1,1,2,5,3,7,0,0,236,30,0,0,0,0,0,17,0,1,-1.0
1853600479127643553,0,1,1,0,0,0,3,0,0,3,3,0,0,3,0,0,0,0,3,-1.0
4009068334528037900,0,1,1,6,6,2,14,0,0,364,0,0,0,0,0,0,28,0,1,14.0
-127311348610557703,0,0,0,1,1,2,1,0,0,0,10,0,5,0,0,0,0,0,4,-1.0
-8273040339334491550,0,1,1,3,2,3,0,0,0,8,8,0,0,24,0,0,0,0,1,6.0
-8586509112414570048,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,4,-1.0
-6461987626651057380,1,0,2,1,0,4,1,0,0,78,0,0,0,0,0,0,6,0,1,1.0
1315525989930564136,0,1,1,30,15,28,43,0,85,2268,171,0,0,0,0,0,201,0,0,1.0
2403057235394563191,0,1,1,1,1,0,0,0,0,2,2,0,0,2,0,0,0,0,9,-1.0
-8725135028561362186,0,1,1,11,1,7,9,0,28,28,28,0,0,0,0,0,0,0,6,-1.0
5613516846287339459,0,0,0,4,1,0,0,0,0,25,0,0,0,0,0,0,5,0,8,0.0
-3050660066500334387,1,0,2,1,0,1,0,2,0,2,2,0,0,0,0,0,0,0,1,-1.0
-1243691488305128829,1,1,3,16,5,18,3,0,0,606,20,0,0,0,0,0,42,0,0,5.0
2853543876656627132,0,0,0,1,0,4,0,0,0,5,10,0,0,0,0,5,0,0,3,6.0
933122217477149976,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,-1.0
5189647141273144109,0,1,1,0,1,0,2,0,3,3,3,0,0,0,0,0,0,0,0,-1.0
-8304122747977707239,0,0,0,3,0,0,3,0,6,6,6,0,0,0,0,0,0,0,5,9.0
-3706812137444185455,1,1,3,1,0,0,1,0,0,2,8,0,0,0,0,0,2,0,4,-1.0
-5345450381465665733,1,1,3,5,5,19,29,0,0,74,74,0,0,138,0,0,0,0,0,7.0
1208707333331744389,1,1,3,11,7,7,4,0,0,377,0,0,0,0,0,0,29,0,0,4.0
8229377825961152949,1,0,2,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,-1.0
-1275174837032393204,0,1,1,0,4,1,2,0,0,21,7,0,0,0,0,0,0,0,4,-1.0
-7576786102300426903,1,0,2,6,3,10,7,0,0,26,52,0,0,0,0,0,0,0,3,-1.0
1725092316613263668,0,1,1,0,0,1,1,0,2,2,2,0,0,0,0,0,0,0,0,-1.0
-576705601804511058,1,1,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,-1.0
-4893329166870419832,0,0,0,0,0,3,5,0,0,0,0,8,0,0,0,0,0,0,1,-1.0
-1708360014897552328,1,0,2,3,4,1,3,0,11,11,11,0,0,0,0,0,0,0,1,-1.0
-5776159280463650414,0,0,0,1,3,2,2,0,8,8,8,0,0,0,0,0,0,0,4,4.0
3512146207560560499,1,1,3,3,0,0,4,0,0,22,8,0,0,1,0,0,0,0,1,15.0
-7442122401541294090,0,1,1,0,3,1,3,0,7,7,7,0,0,0,0,0,0,0,4,-1.0
3141753394038535319,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,2,-1.0
5424907167528630508,0,0,0,0,0,0,2,0,4,2,10,0,0,0,0,0,2,0,0,0.0
-5406011140063262529,0,0,0,4,4,2,3,0,0,13,26,0,0,0,0,0,0,0,8,5.0
5236604163767737669,0,1,1,14,1,8,14,0,0,37,37,0,0,37,0,0,0,0,1,10.0
8829206789541206230,0,0,0,70,16,127,19,0,0,0,0,0,0,0,0,0,0,232,4,7.0
1679981878566632708,0,0,0,5,0,4,0,0,0,0,18,0,9,0,0,0,0,0,3,2.0
5305708029062723339,0,1,1,2,0,1,7,0,0,10,10,0,0,30,0,0,0,0,8,-1.0
4810723884384095833,0,1,1,0,3,2,6,0,0,11,11,0,0,11,0,0,0,0,0,15.0
-6954348469308478596,0,1,1,0,0,1,2,0,0,3,3,0,0,3,0,0,0,0,0,4.0
-7767543664940309900,0,1,1,4,2,6,5,0,0,0,0,0,0,0,0,0,17,0,2,15.0
8306215915330831872,0,1,1,1,1,5,1,0,0,8,8,0,0,0,0,0,0,0,1,-1.0
5133620374059674940,1,0,2,5,1,5,0,0,11,11,11,0,0,0,0,0,0,0,5,0.0
364348311925444559,0,1,1,2,0,0,0,0,0,2,2,0,0,2,0,0,0,0,3,15.0
-3453325456199276391,0,0,0,2,5,0,9,0,0,16,16,0,0,16,0,0,0,0,5,2.0
7959116654849361813,0,1,1,1,0,0,0,0,0,13,0,0,0,0,0,0,1,0,3,-1.0
-3524087321480620353,1,1,3,2,1,2,1,0,0,0,0,0,0,0,0,0,6,0,2,-1.0
7171140125734353234,0,0,0,5,0,1,1,0,7,7,7,0,0,0,0,0,0,0,1,11.0
-2303834772967373465,1,1,3,0,4,1,5,0,0,130,0,0,0,0,0,0,10,0,1,-1.0
-3704384903016296038,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.0
-6965815336508135103,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,6,-1.0
1593018650333748131,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,9,-1.0
8594471413902405955,1,0,2,0,0,4,0,0,0,4,4,0,0,12,0,0,0,0,5,-1.0
6266411636331555407,1,1,3,0,0,1,0,0,0,8,1,0,0,0,0,0,1,0,3,-1.0
-1788945261083112137,1,1,3,4,5,5,13,0,27,27,27,0,0,0,0,0,0,0,2,-1.0
5026750602672103742,0,0,0,0,0,0,1,0,0,13,0,0,0,0,0,0,1,0,2,13.0
5505610939839148927,0,0,0,7,4,23,10,0,0,44,44,0,0,44,0,0,0,0,4,-1.0
-7940910212899115766,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2.0
4600575935976210729,0,1,1,2,0,1,0,0,0,0,6,0,0,0,0,0,6,0,1,-1.0
-2726586691468891987,0,0,0,10,1,11,6,0,56,0,0,0,0,0,0,28,0,0,0,0.0
3398569345870445682,0,0,0,1,2,10,0,0,0,13,13,0,0,39,0,0,0,0,0,11.0
-5652570657932449735,0,1,1,4,1,4,3,0,0,12,12,0,0,36,0,0,0,0,5,3.0
